           Date        GOOGL
1928 2017-08-30   943.630005
1929 2017-08-31   955.239990
1930 2017-09-01   951.989990
1931 2017-09-05   941.479980
1932 2017-09-06   942.020020
1933 2017-09-07   949.890015
1934 2017-09-08   941.409973
1935 2017-09-11   943.289978
1936 2017-09-12   946.650024
1937 2017-09-13   950.440002
1938 2017-09-14   940.130005
1939 2017-09-15   935.289978
1940 2017-09-18   929.750000
1941 2017-09-19   936.859985
1942 2017-09-20   947.539978
1943 2017-09-21   947.549988
1944 2017-09-22   943.260010
1945 2017-09-25   934.280029
1946 2017-09-26   937.429993
1947 2017-09-27   959.900024
1948 2017-09-28   964.809998
1949 2017-09-29   973.719971
1950 2017-10-02   967.469971
1951 2017-10-03   972.080017
1952 2017-10-04   966.780029
1953 2017-10-05   985.190002
1954 2017-10-06   993.640015
1955 2017-10-09   992.309998
1956 2017-10-10   987.799988
1957 2017-10-11  1005.650024
1958 2017-10-12  1005.650024
1959 2017-10-13  1007.869995
1960 2017-10-16  1009.349976
1961 2017-10-17  1011.000000
1962 2017-10-18  1012.739990
1963 2017-10-19  1001.840027
1964 2017-10-20  1005.070007
1965 2017-10-23   985.539978
1966 2017-10-24   988.489990
1967 2017-10-25   991.460022
1968 2017-10-26   991.419983
1969 2017-10-27  1033.670044
1970 2017-10-30  1033.130005
1971 2017-10-31  1033.040039
1972 2017-11-01  1042.599976
1973 2017-11-02  1042.969971
1974 2017-11-03  1049.989990
1975 2017-11-06  1042.680054
1976 2017-11-07  1052.390015
1977 2017-11-08  1058.290039
1978 2017-11-09  1047.719971
1979 2017-11-10  1044.150024
1980 2017-11-13  1041.199951
1981 2017-11-14  1041.640015
1982 2017-11-15  1036.410034
1983 2017-11-16  1048.469971
1984 2017-11-17  1035.890015
1985 2017-11-20  1034.660034
1986 2017-11-21  1050.300049
1987 2017-11-22  1051.920044
1988 2017-11-24  1056.520020
1989 2017-11-27  1072.010010
1990 2017-11-28  1063.290039
1991 2017-11-29  1037.380005
1992 2017-11-30  1036.170044
1993 2017-12-01  1025.069946
1994 2017-12-04  1011.869995
1995 2017-12-05  1019.599976
1996 2017-12-06  1032.719971
1997 2017-12-07  1044.569946
1998 2017-12-08  1049.380005
1999 2017-12-11  1051.969971
2000 2017-12-12  1048.770020
2001 2017-12-13  1051.390015
2002 2017-12-14  1057.469971
2003 2017-12-15  1072.000000
2004 2017-12-18  1085.089966
2005 2017-12-19  1079.780029
2006 2017-12-20  1073.560059
2007 2017-12-21  1070.849976
2008 2017-12-22  1068.859985
2009 2017-12-26  1065.849976
2010 2017-12-27  1060.199951
2011 2017-12-28  1055.949951
2012 2017-12-29  1053.400024
2013 2018-01-02  1073.209961
2014 2018-01-03  1091.520020
2015 2018-01-04  1095.760010
2016 2018-01-05  1110.290039
2017 2018-01-08  1114.209961
2018 2018-01-09  1112.790039
2019 2018-01-10  1110.140015
2020 2018-01-11  1112.050049
2021 2018-01-12  1130.650024
2022 2018-01-16  1130.699951
2023 2018-01-17  1139.099976
2024 2018-01-18  1135.969971
2025 2018-01-19  1143.500000
2026 2018-01-22  1164.160034
2027 2018-01-23  1176.170044
2028 2018-01-24  1171.290039
2029 2018-01-25  1182.140015
2030 2018-01-26  1187.560059
2031 2018-01-29  1186.479980
2032 2018-01-30  1177.369995
2033 2018-01-31  1182.219971
2034 2018-02-01  1181.589966
2035 2018-02-02  1119.199951
2036 2018-02-05  1062.390015
2037 2018-02-06  1084.430054
2038 2018-02-07  1055.410034
2039 2018-02-08  1007.710022
2040 2018-02-09  1046.270020
2041 2018-02-12  1054.560059
2042 2018-02-13  1054.140015
2043 2018-02-14  1072.699951
2044 2018-02-15  1091.359985
2045 2018-02-16  1095.500000
2046 2018-02-20  1103.589966
2047 2018-02-21  1113.750000
2048 2018-02-22  1109.900024
2049 2018-02-23  1128.089966
2050 2018-02-26  1143.699951
2051 2018-02-27  1117.510010
2052 2018-02-28  1103.920044
2053 2018-03-01  1071.410034
2054 2018-03-02  1084.140015
2055 2018-03-05  1094.760010
2056 2018-03-06  1100.900024
2057 2018-03-07  1115.040039
2058 2018-03-08  1129.380005
2059 2018-03-09  1160.839966
2060 2018-03-12  1165.930054
2061 2018-03-13  1139.910034
2062 2018-03-14  1148.890015
2063 2018-03-15  1150.609985
2064 2018-03-16  1134.420044
2065 2018-03-19  1100.069946
2066 2018-03-20  1095.800049
2067 2018-03-21  1094.000000
2068 2018-03-22  1053.150024
2069 2018-03-23  1026.550049
2070 2018-03-26  1054.089966
2071 2018-03-27  1006.940002
2072 2018-03-28  1005.179993
2073 2018-03-29  1037.140015
2074 2018-04-02  1012.630005
2075 2018-04-03  1018.679993
2076 2018-04-04  1029.709961
2077 2018-04-05  1032.640015
2078 2018-04-06  1009.950012
2079 2018-04-09  1020.090027
2080 2018-04-10  1036.500000
2081 2018-04-11  1025.060059
2082 2018-04-12  1037.290039
2083 2018-04-13  1036.040039
2084 2018-04-16  1046.099976
2085 2018-04-17  1079.359985
2086 2018-04-18  1075.390015
2087 2018-04-19  1089.449951
2088 2018-04-20  1077.319946
2089 2018-04-23  1073.810059
2090 2018-04-24  1022.640015
2091 2018-04-25  1022.989990
2092 2018-04-26  1043.310059
2093 2018-04-27  1031.449951
2094 2018-04-30  1018.580017
2095 2018-05-01  1040.750000
2096 2018-05-02  1026.050049
2097 2018-05-03  1026.300049
2098 2018-05-04  1051.000000
2099 2018-05-07  1059.459961
2100 2018-05-08  1058.589966
2101 2018-05-09  1088.949951
2102 2018-05-10  1105.469971
2103 2018-05-11  1103.380005
2104 2018-05-14  1106.599976
2105 2018-05-15  1084.869995
2106 2018-05-16  1084.089966
2107 2018-05-17  1081.260010
2108 2018-05-18  1069.640015
2109 2018-05-21  1084.010010
2110 2018-05-22  1075.310059
2111 2018-05-23  1085.959961
2112 2018-05-24  1085.449951
2113 2018-05-25  1084.079956
2114 2018-05-29  1068.069946
2115 2018-05-30  1077.469971
2116 2018-05-31  1100.000000
2117 2018-06-01  1135.000000
2118 2018-06-04  1153.040039
2119 2018-06-05  1151.020020
2120 2018-06-06  1146.949951
2121 2018-06-07  1134.420044
2122 2018-06-08  1132.709961
2123 2018-06-11  1140.900024
2124 2018-06-12  1148.189941
2125 2018-06-13  1144.229980
2126 2018-06-14  1160.109985
2127 2018-06-15  1159.270020
2128 2018-06-18  1183.579956
2129 2018-06-19  1178.689941
2130 2018-06-20  1184.069946
2131 2018-06-21  1169.439941
2132 2018-06-22  1169.290039
2133 2018-06-25  1139.280029
2134 2018-06-26  1132.619995
2135 2018-06-27  1116.939941
2136 2018-06-28  1126.780029
2137 2018-06-29  1129.189941
2138 2018-07-02  1142.109985
2139 2018-07-03  1116.280029
2140 2018-07-05  1141.290039
2141 2018-07-06  1155.079956
2142 2018-07-09  1167.280029
2143 2018-07-10  1167.140015
2144 2018-07-11  1171.459961
2145 2018-07-12  1201.260010
2146 2018-07-13  1204.420044
2147 2018-07-16  1196.510010
2148 2018-07-17  1213.079956
2149 2018-07-18  1212.910034
2150 2018-07-19  1199.099976
2151 2018-07-20  1197.880005
2152 2018-07-23  1211.000000
2153 2018-07-24  1258.150024
2154 2018-07-25  1275.939941
2155 2018-07-26  1285.500000
2156 2018-07-27  1252.890015
2157 2018-07-30  1230.040039
2158 2018-07-31  1227.219971
2159 2018-08-01  1232.989990
2160 2018-08-02  1241.130005
2161 2018-08-03  1238.160034
2162 2018-08-06  1237.670044
2163 2018-08-07  1255.839966
2164 2018-08-08  1261.329956
2165 2018-08-09  1264.459961
2166 2018-08-10  1252.510010
2167 2018-08-13  1248.640015
2168 2018-08-14  1258.140015
2169 2018-08-15  1232.219971
2170 2018-08-16  1224.060059
2171 2018-08-17  1215.849976
2172 2018-08-20  1221.949951
2173 2018-08-21  1217.410034
2174 2018-08-22  1221.750000
2175 2018-08-23  1221.160034
2176 2018-08-24  1236.750000
2177 2018-08-27  1256.270020
2178 2018-08-28  1245.859985
2179 2018-08-29  1264.650024
2180 2018-08-30  1254.439941
2181 2018-08-31  1231.800049
2182 2018-09-04  1211.310059
2183 2018-09-05  1199.099976
2184 2018-09-06  1183.989990
2185 2018-09-07  1177.589966
2186 2018-09-10  1175.060059
2187 2018-09-11  1189.989990
2188 2018-09-12  1171.599976
2189 2018-09-13  1182.140015
2190 2018-09-14  1177.979980
2191 2018-09-17  1159.829956
2192 2018-09-18  1167.109985
2193 2018-09-19  1174.270020
2194 2018-09-20  1191.569946
2195 2018-09-21  1172.119995
2196 2018-09-24  1179.560059
2197 2018-09-25  1193.890015
2198 2018-09-26  1194.060059
2199 2018-09-27  1207.359985
2200 2018-09-28  1207.079956
2201 2018-10-01  1208.530029
2202 2018-10-02  1207.640015
2203 2018-10-03  1211.530029
2204 2018-10-04  1177.069946
2205 2018-10-05  1167.829956
2206 2018-10-08  1155.920044
2207 2018-10-09  1145.170044
2208 2018-10-10  1092.160034
2209 2018-10-11  1090.739990
2210 2018-10-12  1120.540039
2211 2018-10-15  1102.439941
2212 2018-10-16  1133.079956
2213 2018-10-17  1127.589966
2214 2018-10-18  1097.910034
2215 2018-10-19  1105.180054
2216 2018-10-22  1111.369995
2217 2018-10-23  1114.910034
2218 2018-10-24  1057.119995
2219 2018-10-25  1103.589966
2220 2018-10-26  1083.750000
2221 2018-10-29  1034.729980
2222 2018-10-30  1049.510010
2223 2018-10-31  1090.579956
2224 2018-11-01  1085.979980
2225 2018-11-02  1071.489990
2226 2018-11-05  1055.729980
2227 2018-11-06  1069.569946
2228 2018-11-07  1108.239990
2229 2018-11-08  1094.630005
2230 2018-11-09  1077.020020
2231 2018-11-12  1049.359985
2232 2018-11-13  1047.969971
2233 2018-11-14  1054.579956
2234 2018-11-15  1071.050049
2235 2018-11-16  1068.270020
2236 2018-11-19  1027.420044
2237 2018-11-20  1030.449951
2238 2018-11-21  1043.430054
2239 2018-11-23  1030.099976
2240 2018-11-26  1055.939941
2241 2018-11-27  1052.280029
2242 2018-11-28  1091.790039
2243 2018-11-29  1094.579956
2244 2018-11-30  1109.650024
2245 2018-12-03  1116.359985
2246 2018-12-04  1062.469971
2247 2018-12-06  1078.079956
2248 2018-12-07  1046.579956
2249 2018-12-10  1053.180054
2250 2018-12-11  1061.650024
2251 2018-12-12  1073.729980
2252 2018-12-13  1073.540039
2253 2018-12-14  1051.709961
2254 2018-12-17  1025.650024
2255 2018-12-18  1043.410034
2256 2018-12-19  1035.459961
2257 2018-12-20  1023.580017
2258 2018-12-21   991.250000
2259 2018-12-24   984.669983
2260 2018-12-26  1047.849976
2261 2018-12-27  1052.900024
2262 2018-12-28  1046.680054
2263 2018-12-31  1044.959961
2264 2019-01-02  1054.680054
2265 2019-01-03  1025.469971
2266 2019-01-04  1078.069946
2267 2019-01-07  1075.920044
2268 2019-01-08  1085.369995
2269 2019-01-09  1081.650024
2270 2019-01-10  1078.829956
2271 2019-01-11  1064.469971
2272 2019-01-14  1051.510010
2273 2019-01-15  1086.510010
2274 2019-01-16  1089.510010
2275 2019-01-17  1099.119995
2276 2019-01-18  1107.300049
2277 2019-01-22  1078.630005
2278 2019-01-23  1084.410034
2279 2019-01-24  1084.000000
2280 2019-01-25  1101.510010
2281 2019-01-28  1079.859985
2282 2019-01-29  1070.060059
2283 2019-01-30  1097.989990
2284 2019-01-31  1125.890015
2285 2019-02-01  1118.619995
2286 2019-02-04  1141.420044
2287 2019-02-05  1151.869995
2288 2019-02-06  1122.890015
2289 2019-02-07  1105.910034
2290 2019-02-08  1102.380005
2291 2019-02-11  1102.119995
2292 2019-02-12  1127.579956
2293 2019-02-13  1128.630005
2294 2019-02-14  1129.199951
2295 2019-02-15  1119.630005
2296 2019-02-19  1126.510010
2297 2019-02-20  1120.589966
2298 2019-02-21  1104.209961
2299 2019-02-22  1116.560059
2300 2019-02-25  1117.329956
2301 2019-02-26  1122.010010
2302 2019-02-27  1122.890015
2303 2019-02-28  1126.550049
2304 2019-03-01  1148.520020
2305 2019-03-04  1153.420044
2306 2019-03-05  1169.189941
2307 2019-03-06  1164.939941
2308 2019-03-07  1150.849976
2309 2019-03-08  1149.969971
2310 2019-03-11  1179.260010
2311 2019-03-12  1197.250000
2312 2019-03-13  1199.060059
2313 2019-03-14  1192.530029
2314 2019-03-15  1190.300049
2315 2019-03-18  1188.550049
2316 2019-03-19  1202.459961
2317 2019-03-20  1226.430054
2318 2019-03-21  1236.130005
2319 2019-03-22  1207.650024
2320 2019-03-25  1197.380005
2321 2019-03-26  1189.839966
2322 2019-03-27  1178.010010
2323 2019-03-28  1172.270020
2324 2019-03-29  1176.890015
2325 2019-04-01  1198.979980
2326 2019-04-02  1205.540039
2327 2019-04-03  1210.810059
2328 2019-04-04  1219.449951
2329 2019-04-05  1211.449951
2330 2019-04-08  1208.280029
2331 2019-04-09  1202.689941
2332 2019-04-10  1206.449951
2333 2019-04-11  1209.589966
2334 2019-04-12  1222.729980
2335 2019-04-15  1226.530029
2336 2019-04-16  1231.910034
2337 2019-04-17  1240.140015
2338 2019-04-18  1241.469971
2339 2019-04-22  1253.760010
2340 2019-04-23  1270.589966
2341 2019-04-24  1260.050049
2342 2019-04-25  1267.339966
2343 2019-04-26  1277.420044
2344 2019-04-29  1296.199951
2345 2019-04-30  1198.959961
2346 2019-05-01  1173.319946
2347 2019-05-02  1166.510010
2348 2019-05-03  1189.550049
2349 2019-05-06  1193.459961
2350 2019-05-07  1178.859985
2351 2019-05-08  1170.780029
2352 2019-05-09  1167.969971
2353 2019-05-10  1167.640015
2354 2019-05-13  1136.589966
2355 2019-05-14  1124.859985
2356 2019-05-15  1170.800049
2357 2019-05-16  1184.500000
2358 2019-05-17  1168.780029
2359 2019-05-20  1144.660034
2360 2019-05-21  1154.439941
2361 2019-05-22  1155.849976
2362 2019-05-23  1145.339966
2363 2019-05-24  1138.609985
2364 2019-05-28  1139.560059
2365 2019-05-29  1119.939941
2366 2019-05-30  1121.410034
2367 2019-05-31  1106.500000
2368 2019-06-03  1038.739990
2369 2019-06-04  1054.489990
2370 2019-06-05  1044.640015
2371 2019-06-06  1047.760010
2372 2019-06-07  1068.369995
2373 2019-06-10  1082.760010
2374 2019-06-11  1081.040039
2375 2019-06-12  1079.099976
2376 2019-06-13  1091.010010
2377 2019-06-14  1086.300049
2378 2019-06-17  1093.890015
2379 2019-06-18  1105.239990
2380 2019-06-19  1104.510010
2381 2019-06-20  1113.199951
2382 2019-06-21  1125.369995
2383 2019-06-24  1116.699951
2384 2019-06-25  1087.579956
2385 2019-06-26  1080.319946
2386 2019-06-27  1076.630005
2387 2019-06-28  1082.800049
2388 2019-07-01  1100.000000
2389 2019-07-02  1112.599976
2390 2019-07-03  1122.989990
2391 2019-07-05  1132.670044
2392 2019-07-08  1116.790039
2393 2019-07-09  1124.290039
2394 2019-07-10  1140.910034
2395 2019-07-11  1144.079956
2396 2019-07-12  1145.339966
2397 2019-07-15  1150.510010
2398 2019-07-16  1153.459961
2399 2019-07-17  1146.739990
2400 2019-07-18  1147.239990
2401 2019-07-19  1131.550049
2402 2019-07-22  1139.209961
2403 2019-07-23  1148.050049
2404 2019-07-24  1139.729980
2405 2019-07-25  1135.939941
2406 2019-07-26  1245.219971
2407 2019-07-29  1241.839966
2408 2019-07-30  1228.000000
2409 2019-07-31  1218.199951
2410 2019-08-01  1211.780029
2411 2019-08-02  1196.319946
2412 2019-08-05  1154.750000
2413 2019-08-06  1171.079956
2414 2019-08-07  1175.910034
2415 2019-08-08  1206.189941
2416 2019-08-09  1188.900024
2417 2019-08-12  1174.500000
2418 2019-08-13  1196.729980
2419 2019-08-14  1164.250000
2420 2019-08-15  1169.319946
2421 2019-08-16  1179.209961
2422 2019-08-19  1200.439941
2423 2019-08-20  1183.530029
2424 2019-08-21  1191.579956
2425 2019-08-22  1191.520020
2426 2019-08-23  1153.579956
2427 2019-08-26  1171.180054
2428 2019-08-27  1170.819946
2429 2019-08-28  1173.750000
2430 2019-08-29  1194.239990
2431 2019-08-30  1190.530029
2432 2019-09-03  1169.550049
2433 2019-09-04  1182.270020
2434 2019-09-05  1212.189941
2435 2019-09-06  1206.319946
2436 2019-09-09  1205.270020
2437 2019-09-10  1205.699951
2438 2019-09-11  1220.000000
2439 2019-09-12  1234.969971
2440 2019-09-13  1240.030029
2441 2019-09-16  1231.630005
2442 2019-09-17  1229.880005
2443 2019-09-18  1232.650024
2444 2019-09-19  1238.750000
2445 2019-09-20  1229.839966
2446 2019-09-23  1234.689941
2447 2019-09-24  1218.329956
2448 2019-09-25  1245.939941
2449 2019-09-26  1242.290039
2450 2019-09-27  1225.949951
2451 2019-09-30  1221.140015
2452 2019-10-01  1206.000000
2453 2019-10-02  1177.920044
2454 2019-10-03  1189.430054
2455 2019-10-04  1210.959961
2456 2019-10-07  1208.250000
2457 2019-10-08  1190.130005
2458 2019-10-09  1202.400024
2459 2019-10-10  1209.469971
2460 2019-10-11  1215.709961
2461 2019-10-14  1217.770020
2462 2019-10-15  1242.239990
2463 2019-10-16  1243.000000
2464 2019-10-17  1252.800049
2465 2019-10-18  1244.410034
2466 2019-10-21  1244.280029
2467 2019-10-22  1241.199951
2468 2019-10-23  1257.630005
2469 2019-10-24  1259.109985
2470 2019-10-25  1264.300049
2471 2019-10-28  1288.979980
2472 2019-10-29  1260.660034
2473 2019-10-30  1260.699951
2474 2019-10-31  1258.800049
2475 2019-11-01  1272.250000
2476 2019-11-04  1289.609985
2477 2019-11-05  1291.439941
2478 2019-11-06  1291.010010
2479 2019-11-07  1306.939941
2480 2019-11-08  1309.000000
2481 2019-11-11  1298.280029
2482 2019-11-12  1297.209961
2483 2019-11-13  1296.180054
2484 2019-11-14  1309.150024
2485 2019-11-15  1333.540039
2486 2019-11-18  1319.839966
2487 2019-11-19  1312.589966
2488 2019-11-20  1301.859985
2489 2019-11-21  1300.140015
2490 2019-11-22  1293.670044
2491 2019-11-25  1305.640015
2492 2019-11-26  1313.000000
2493 2019-11-27  1312.130005
2494 2019-11-29  1304.089966
2495 2019-12-02  1288.859985
2496 2019-12-03  1294.739990
2497 2019-12-04  1318.939941
2498 2019-12-05  1326.959961
2499 2019-12-06  1339.390015
2500 2019-12-09  1342.989990
2501 2019-12-10  1342.890015
2502 2019-12-11  1344.250000
2503 2019-12-12  1348.489990
2504 2019-12-13  1346.869995
2505 2019-12-16  1360.699951
2506 2019-12-17  1354.890015
2507 2019-12-18  1351.910034
2508 2019-12-19  1356.439941
2509 2019-12-20  1351.219971
2510 2019-12-23  1350.630005
2511 2019-12-24  1344.430054
2512 2019-12-26  1362.469971
2513 2019-12-27  1354.640015
2514 2019-12-30  1339.709961
2515 2019-12-31  1339.390015
2516 2020-01-02  1368.680054
2517 2020-01-03  1361.520020
2518 2020-01-06  1397.810059
2519 2020-01-07  1395.109985
2520 2020-01-08  1405.040039
2521 2020-01-09  1419.790039
2522 2020-01-10  1428.959961
2523 2020-01-13  1440.030029
2524 2020-01-14  1430.589966
2525 2020-01-15  1439.199951
2526 2020-01-16  1450.160034
2527 2020-01-17  1479.520020
2528 2020-01-21  1482.250000
2529 2020-01-22  1483.869995
2530 2020-01-23  1484.689941
2531 2020-01-24  1466.170044
2532 2020-01-27  1431.729980
2533 2020-01-28  1450.500000
2534 2020-01-29  1456.699951
2535 2020-01-30  1454.250000
2536 2020-01-31  1432.780029
2537 2020-02-03  1482.599976
2538 2020-02-04  1445.410034
2539 2020-02-05  1446.050049
2540 2020-02-06  1475.969971
2541 2020-02-07  1479.109985
2542 2020-02-10  1508.660034
2543 2020-02-11  1510.060059
2544 2020-02-12  1518.630005
2545 2020-02-13  1513.390015
2546 2020-02-14  1518.729980
2547 2020-02-18  1519.439941
2548 2020-02-19  1524.869995
2549 2020-02-20  1516.989990
2550 2020-02-21  1483.459961
2551 2020-02-24  1419.859985
2552 2020-02-25  1386.319946
2553 2020-02-26  1390.469971
2554 2020-02-27  1314.949951
2555 2020-02-28  1339.250000
2556 2020-03-02  1386.319946
2557 2020-03-03  1337.719971
2558 2020-03-04  1381.599976
2559 2020-03-05  1314.760010
2560 2020-03-06  1295.739990
2561 2020-03-09  1215.790039
2562 2020-03-10  1275.170044
2563 2020-03-11  1210.900024
2564 2020-03-12  1111.550049
2565 2020-03-13  1214.270020
2566 2020-03-16  1073.000000
2567 2020-03-17  1118.060059
2568 2020-03-18  1091.189941
2569 2020-03-19  1111.670044
2570 2020-03-20  1068.209961
2571 2020-03-23  1054.130005
2572 2020-03-24  1130.010010
2573 2020-03-25  1101.619995
2574 2020-03-26  1162.920044
2575 2020-03-27  1110.260010
2576 2020-03-30  1146.310059
2577 2020-03-31  1161.949951
2578 2020-04-01  1102.099976
2579 2020-04-02  1117.030029
2580 2020-04-03  1092.699951
2581 2020-04-06  1183.189941
2582 2020-04-07  1182.560059
2583 2020-04-08  1207.000000
2584 2020-04-09  1206.569946
2585 2020-04-13  1210.410034
2586 2020-04-14  1265.229980
2587 2020-04-15  1257.300049
2588 2020-04-16  1257.430054
2589 2020-04-17  1279.000000
2590 2020-04-20  1261.150024
2591 2020-04-21  1212.160034
2592 2020-04-22  1258.410034
2593 2020-04-23  1271.170044
2594 2020-04-24  1276.599976
2595 2020-04-27  1270.859985
2596 2020-04-28  1232.589966
2597 2020-04-29  1342.180054
2598 2020-04-30  1346.699951
2599 2020-05-01  1317.319946
2600 2020-05-04  1322.900024
2601 2020-05-05  1349.020020
2602 2020-05-06  1345.430054
2603 2020-05-07  1369.280029
2604 2020-05-08  1384.339966
2605 2020-05-11  1403.589966
2606 2020-05-12  1375.180054
2607 2020-05-13  1348.329956
2608 2020-05-14  1356.859985
2609 2020-05-15  1373.060059
2610 2020-05-18  1385.180054
2611 2020-05-19  1374.400024
2612 2020-05-20  1409.160034
2613 2020-05-21  1406.750000
2614 2020-05-22  1413.239990
2615 2020-05-26  1421.369995
2616 2020-05-27  1420.280029
2617 2020-05-28  1418.239990
2618 2020-05-29  1433.520020
2619 2020-06-01  1434.869995
2620 2020-06-02  1442.310059
2621 2020-06-03  1439.250000
2622 2020-06-04  1414.300049
2623 2020-06-05  1440.020020
2624 2020-06-08  1448.040039
2625 2020-06-09  1452.079956
2626 2020-06-10  1464.699951
2627 2020-06-11  1401.900024
2628 2020-06-12  1412.920044
2629 2020-06-15  1420.739990
2630 2020-06-16  1446.469971
2631 2020-06-17  1452.540039
2632 2020-06-18  1434.119995
2633 2020-06-19  1424.640015
2634 2020-06-22  1450.660034
2635 2020-06-23  1463.979980
2636 2020-06-24  1432.699951
2637 2020-06-25  1441.099976
2638 2020-06-26  1362.540039
2639 2020-06-29  1397.170044
2640 2020-06-30  1418.050049
2641 2020-07-01  1442.000000
2642 2020-07-02  1469.930054
2643 2020-07-06  1499.650024
2644 2020-07-07  1489.920044
2645 2020-07-08  1503.599976
2646 2020-07-09  1518.660034
2647 2020-07-10  1539.010010
2648 2020-07-13  1512.229980
2649 2020-07-14  1520.859985
2650 2020-07-15  1516.880005
2651 2020-07-16  1514.920044
2652 2020-07-17  1516.849976
2653 2020-07-20  1563.839966
2654 2020-07-21  1555.920044
2655 2020-07-22  1564.849976
2656 2020-07-23  1516.750000
2657 2020-07-24  1508.209961
2658 2020-07-27  1529.430054
2659 2020-07-28  1503.650024
2660 2020-07-29  1523.510010
2661 2020-07-30  1538.369995
2662 2020-07-31  1487.949951
2663 2020-08-03  1482.760010
2664 2020-08-04  1473.300049
2665 2020-08-05  1479.089966
2666 2020-08-06  1504.949951
2667 2020-08-07  1498.369995
2668 2020-08-10  1496.819946
2669 2020-08-11  1480.540039
2670 2020-08-12  1507.239990
2671 2020-08-13  1516.650024
2672 2020-08-14  1504.630005
2673 2020-08-17  1516.239990
2674 2020-08-18  1555.780029
2675 2020-08-19  1544.609985
2676 2020-08-20  1576.250000
2677 2020-08-21  1575.569946
2678 2020-08-24  1585.150024
2679 2020-08-25  1605.849976
2680 2020-08-26  1644.130005
2681 2020-08-27  1628.520020
2682 2020-08-28  1639.430054
2683 2020-08-31  1629.530029
2684 2020-09-01  1655.079956
2685 2020-09-02  1717.390015
2686 2020-09-03  1629.510010
2687 2020-09-04  1581.209961
2688 2020-09-08  1523.599976
2689 2020-09-09  1547.229980
2690 2020-09-10  1526.050049
2691 2020-09-11  1515.760010
2692 2020-09-14  1508.829956
2693 2020-09-15  1535.119995
2694 2020-09-16  1512.089966
2695 2020-09-17  1487.040039
2696 2020-09-18  1451.089966
2697 2020-09-21  1430.140015
2698 2020-09-22  1459.819946
2699 2020-09-23  1409.390015
2700 2020-09-24  1422.859985
2701 2020-09-25  1439.060059
2702 2020-09-28  1458.660034
2703 2020-09-29  1466.020020
2704 2020-09-30  1465.599976
2705 2020-10-01  1487.900024
2706 2020-10-02  1455.599976
2707 2020-10-05  1482.829956
2708 2020-10-06  1451.020020
2709 2020-10-07  1459.140015
2710 2020-10-08  1483.430054
2711 2020-10-09  1510.449951
2712 2020-10-12  1564.589966
2713 2020-10-13  1567.069946
2714 2020-10-14  1563.439941
2715 2020-10-15  1555.469971
2716 2020-10-16  1567.699951
2717 2020-10-19  1529.949951
2718 2020-10-20  1551.079956
2719 2020-10-21  1585.989990
2720 2020-10-22  1606.660034
2721 2020-10-23  1632.979980
2722 2020-10-26  1584.290039
2723 2020-10-27  1598.880005
2724 2020-10-28  1510.800049
2725 2020-10-29  1556.880005
2726 2020-10-30  1616.109985
2727 2020-11-02  1624.319946
2728 2020-11-03  1645.660034
2729 2020-11-04  1745.849976
2730 2020-11-05  1762.500000
2731 2020-11-06  1759.729980
2732 2020-11-09  1761.420044
2733 2020-11-10  1737.719971
2734 2020-11-11  1747.229980
2735 2020-11-12  1742.819946
2736 2020-11-13  1772.260010
2737 2020-11-16  1774.030029
2738 2020-11-17  1761.660034
2739 2020-11-18  1740.640015
2740 2020-11-19  1758.569946
2741 2020-11-20  1736.380005
2742 2020-11-23  1727.560059
2743 2020-11-24  1763.900024
2744 2020-11-25  1764.130005
2745 2020-11-27  1787.020020
2746 2020-11-30  1754.400024
2747 2020-12-01  1795.359985
2748 2020-12-02  1824.969971
2749 2020-12-03  1821.839966
2750 2020-12-04  1823.760010
2751 2020-12-07  1817.030029
2752 2020-12-08  1811.329956
2753 2020-12-09  1777.859985
2754 2020-12-10  1767.650024
2755 2020-12-11  1774.800049
2756 2020-12-14  1752.260010
2757 2020-12-15  1761.079956
2758 2020-12-16  1757.189941
2759 2020-12-17  1740.510010
2760 2020-12-18  1726.219971
2761 2020-12-21  1734.560059
2762 2020-12-22  1720.219971
2763 2020-12-23  1728.229980
2764 2020-12-24  1734.160034
2765 2020-12-28  1773.959961
2766 2020-12-29  1757.760010
2767 2020-12-30  1736.250000
2768 2020-12-31  1752.640015
2769 2021-01-04  1726.130005
2770 2021-01-05  1740.050049
2771 2021-01-06  1722.880005
2772 2021-01-07  1774.339966
2773 2021-01-08  1797.829956
2774 2021-01-11  1756.290039
2775 2021-01-12  1737.430054
2776 2021-01-13  1747.250000
2777 2021-01-14  1730.920044
2778 2021-01-15  1727.619995
2779 2021-01-19  1784.469971
2780 2021-01-20  1880.069946
2781 2021-01-21  1884.150024
2782 2021-01-22  1892.560059
2783 2021-01-25  1894.280029
2784 2021-01-26  1907.949951
2785 2021-01-27  1818.939941
2786 2021-01-28  1853.199951
2787 2021-01-29  1827.359985
2788 2021-02-01  1893.069946
2789 2021-02-02  1919.119995
2790 2021-02-03  2058.879883
2791 2021-02-04  2053.629883
2792 2021-02-05  2088.830078
2793 2021-02-08  2084.520020
2794 2021-02-09  2075.389893
2795 2021-02-10  2086.479980
2796 2021-02-11  2088.750000
2797 2021-02-12  2095.030029
2798 2021-02-16  2110.699951
2799 2021-02-17  2118.620117
2800 2021-02-18  2105.810059
2801 2021-02-19  2088.810059
2802 2021-02-22  2054.260010
2803 2021-02-23  2060.120117
