           Date        MSFT
1929 2017-08-31   71.145569
1930 2017-09-01   70.355797
1931 2017-09-05   70.041794
1932 2017-09-06   69.841957
1933 2017-09-07   70.736397
1934 2017-09-08   70.393852
1935 2017-09-11   71.136040
1936 2017-09-12   71.059929
1937 2017-09-13   71.564232
1938 2017-09-14   71.145569
1939 2017-09-15   71.659370
1940 2017-09-18   71.516655
1941 2017-09-19   71.783089
1942 2017-09-20   71.307312
1943 2017-09-21   70.612694
1944 2017-09-22   70.803001
1945 2017-09-25   69.708748
1946 2017-09-26   69.708748
1947 2017-09-27   70.270149
1948 2017-09-28   70.289185
1949 2017-09-29   70.879135
1950 2017-10-02   70.993301
1951 2017-10-03   70.660278
1952 2017-10-04   71.069435
1953 2017-10-05   72.287384
1954 2017-10-06   72.315926
1955 2017-10-09   72.591873
1956 2017-10-10   72.591873
1957 2017-10-11   72.715576
1958 2017-10-12   73.381638
1959 2017-10-13   73.733704
1960 2017-10-16   73.885948
1961 2017-10-17   73.828857
1962 2017-10-18   73.847878
1963 2017-10-19   74.133339
1964 2017-10-20   74.989723
1965 2017-10-23   75.008759
1966 2017-10-24   75.037285
1967 2017-10-25   74.818451
1968 2017-10-26   74.942123
1969 2017-10-27   79.747330
1970 2017-10-30   79.823456
1971 2017-10-31   79.147881
1972 2017-11-01   79.147881
1973 2017-11-02   79.975708
1974 2017-11-03   80.061348
1975 2017-11-06   80.375351
1976 2017-11-07   80.185036
1977 2017-11-08   80.460976
1978 2017-11-09   80.013756
1979 2017-11-10   79.804436
1980 2017-11-13   79.861519
1981 2017-11-14   79.975708
1982 2017-11-15   79.354126
1983 2017-11-16   79.564484
1984 2017-11-17   78.799461
1985 2017-11-20   78.923775
1986 2017-11-21   80.061783
1987 2017-11-22   79.478439
1988 2017-11-24   79.621872
1989 2017-11-27   80.205231
1990 2017-11-28   81.171082
1991 2017-11-29   79.698380
1992 2017-11-30   80.492119
1993 2017-12-01   80.578171
1994 2017-12-04   77.537148
1995 2017-12-05   78.024841
1996 2017-12-06   79.162842
1997 2017-12-07   78.885513
1998 2017-12-08   80.482544
1999 2017-12-11   81.505791
2000 2017-12-12   81.840500
2001 2017-12-13   81.620537
2002 2017-12-14   80.989388
2003 2017-12-15   83.055000
2004 2017-12-18   82.605537
2005 2017-12-19   82.079582
2006 2017-12-20   81.783127
2007 2017-12-21   81.764000
2008 2017-12-22   81.773560
2009 2017-12-26   81.668373
2010 2017-12-27   81.964813
2011 2017-12-28   81.974380
2012 2017-12-29   81.802261
2013 2018-01-02   82.194328
2014 2018-01-03   82.576843
2015 2018-01-04   83.303658
2016 2018-01-05   84.336464
2017 2018-01-08   84.422516
2018 2018-01-09   84.365158
2019 2018-01-10   83.982628
2020 2018-01-11   84.231262
2021 2018-01-12   85.684837
2022 2018-01-16   84.489456
2023 2018-01-17   86.201241
2024 2018-01-18   86.163002
2025 2018-01-19   86.067368
2026 2018-01-22   87.607018
2027 2018-01-23   87.884354
2028 2018-01-24   87.807838
2029 2018-01-25   88.295570
2030 2018-01-26   89.949959
2031 2018-01-29   89.816078
2032 2018-01-30   88.687645
2033 2018-01-31   90.858444
2034 2018-02-01   90.141228
2035 2018-02-02   87.769577
2036 2018-02-05   84.154770
2037 2018-02-06   87.339241
2038 2018-02-07   85.694405
2039 2018-02-08   81.295418
2040 2018-02-09   84.326889
2041 2018-02-12   85.235382
2042 2018-02-13   85.904808
2043 2018-02-14   87.249916
2044 2018-02-15   89.027390
2045 2018-02-16   88.393265
2046 2018-02-20   89.085037
2047 2018-02-21   87.903244
2048 2018-02-22   88.133842
2049 2018-02-23   90.372498
2050 2018-02-26   91.679169
2051 2018-02-27   90.507004
2052 2018-02-28   90.093872
2053 2018-03-01   89.209938
2054 2018-03-02   89.402100
2055 2018-03-05   89.968971
2056 2018-03-06   89.661507
2057 2018-03-07   90.180336
2058 2018-03-08   90.727989
2059 2018-03-09   92.755272
2060 2018-03-12   92.976250
2061 2018-03-13   90.708778
2062 2018-03-14   90.170731
2063 2018-03-15   90.487793
2064 2018-03-16   90.891319
2065 2018-03-19   89.248360
2066 2018-03-20   89.478951
2067 2018-03-21   88.854446
2068 2018-03-22   86.269905
2069 2018-03-23   83.762230
2070 2018-03-26   90.103470
2071 2018-03-27   85.962448
2072 2018-03-28   85.885574
2073 2018-03-29   87.691879
2074 2018-04-02   85.049690
2075 2018-04-03   86.193031
2076 2018-04-04   88.710327
2077 2018-04-05   88.758362
2078 2018-04-06   86.692642
2079 2018-04-09   87.211479
2080 2018-04-10   89.238754
2081 2018-04-11   88.258743
2082 2018-04-12   89.911316
2083 2018-04-13   89.430923
2084 2018-04-16   90.478180
2085 2018-04-17   92.303688
2086 2018-04-18   92.659195
2087 2018-04-19   92.342125
2088 2018-04-20   91.275635
2089 2018-04-23   91.611923
2090 2018-04-24   89.469337
2091 2018-04-25   88.691101
2092 2018-04-26   90.564659
2093 2018-04-27   92.063492
2094 2018-04-30   89.853653
2095 2018-05-01   91.275635
2096 2018-05-02   89.844063
2097 2018-05-03   90.382095
2098 2018-05-04   91.429367
2099 2018-05-07   92.447807
2100 2018-05-08   92.053879
2101 2018-05-09   93.139587
2102 2018-05-10   94.071556
2103 2018-05-11   93.869774
2104 2018-05-14   94.186859
2105 2018-05-15   93.504684
2106 2018-05-16   93.745926
2107 2018-05-17   92.809929
2108 2018-05-18   92.983612
2109 2018-05-21   94.180168
2110 2018-05-22   94.083664
2111 2018-05-23   95.203033
2112 2018-05-24   94.865280
2113 2018-05-25   94.913544
2114 2018-05-29   94.575783
2115 2018-05-30   95.482864
2116 2018-05-31   95.376717
2117 2018-06-01   97.258377
2118 2018-06-04   98.107552
2119 2018-06-05   98.609337
2120 2018-06-06   98.898811
2121 2018-06-07   97.345245
2122 2018-06-08   98.068954
2123 2018-06-11   97.509277
2124 2018-06-12   97.760170
2125 2018-06-13   97.316292
2126 2018-06-14   97.866302
2127 2018-06-15   96.621513
2128 2018-06-18   97.325951
2129 2018-06-19   97.325951
2130 2018-06-20   98.300552
2131 2018-06-21   97.596138
2132 2018-06-22   96.891708
2133 2018-06-25   94.942490
2134 2018-06-26   95.608315
2135 2018-06-27   94.122284
2136 2018-06-28   95.174072
2137 2018-06-29   95.154778
2138 2018-07-02   96.505722
2139 2018-07-03   95.579369
2140 2018-07-05   96.264488
2141 2018-07-06   97.615440
2142 2018-07-09   98.281242
2143 2018-07-10   98.541786
2144 2018-07-11   98.406693
2145 2018-07-12  100.539253
2146 2018-07-13  101.735802
2147 2018-07-16  101.234032
2148 2018-07-17  102.237595
2149 2018-07-18  101.436676
2150 2018-07-19  100.741905
2151 2018-07-20  102.546371
2152 2018-07-23  104.186806
2153 2018-07-24  103.887672
2154 2018-07-25  106.946594
2155 2018-07-26  105.778992
2156 2018-07-27  103.906967
2157 2018-07-30  101.677917
2158 2018-07-31  102.363037
2159 2018-08-01  102.556030
2160 2018-08-02  103.800819
2161 2018-08-03  104.254356
2162 2018-08-06  104.341194
2163 2018-08-07  105.064926
2164 2018-08-08  105.653549
2165 2018-08-09  105.827240
2166 2018-08-10  105.180717
2167 2018-08-13  104.418396
2168 2018-08-14  105.721100
2169 2018-08-15  104.287460
2170 2018-08-16  104.268089
2171 2018-08-17  104.209976
2172 2018-08-20  103.522209
2173 2018-08-21  102.660103
2174 2018-08-22  103.706261
2175 2018-08-23  104.190598
2176 2018-08-24  105.004280
2177 2018-08-27  106.166672
2178 2018-08-28  106.806015
2179 2018-08-29  108.510880
2180 2018-08-30  108.443069
2181 2018-08-31  108.811172
2182 2018-09-04  108.210587
2183 2018-09-05  105.091461
2184 2018-09-06  105.333626
2185 2018-09-07  104.820236
2186 2018-09-10  105.953583
2187 2018-09-11  107.755302
2188 2018-09-12  108.210587
2189 2018-09-13  109.373001
2190 2018-09-14  109.818588
2191 2018-09-17  108.627121
2192 2018-09-18  109.663589
2193 2018-09-19  108.200890
2194 2018-09-20  110.012314
2195 2018-09-21  110.680717
2196 2018-09-24  111.077866
2197 2018-09-25  110.864746
2198 2018-09-26  110.409492
2199 2018-09-27  110.826019
2200 2018-09-28  110.787262
2201 2018-10-01  111.988419
2202 2018-10-02  111.542839
2203 2018-10-03  111.562202
2204 2018-10-04  109.256752
2205 2018-10-05  108.617439
2206 2018-10-08  107.377533
2207 2018-10-09  108.743362
2208 2018-10-10  102.834457
2209 2018-10-11  102.592285
2210 2018-10-12  106.137634
2211 2018-10-15  104.229332
2212 2018-10-16  107.522835
2213 2018-10-17  107.241898
2214 2018-10-18  105.101143
2215 2018-10-19  105.256142
2216 2018-10-22  106.195747
2217 2018-10-23  104.713676
2218 2018-10-24   99.114746
2219 2018-10-25  104.907417
2220 2018-10-26  103.609390
2221 2018-10-29  100.596809
2222 2018-10-30  100.480568
2223 2018-10-31  103.464081
2224 2018-11-01  102.601967
2225 2018-11-02  102.834457
2226 2018-11-05  104.142166
2227 2018-11-06  104.345596
2228 2018-11-07  108.452751
2229 2018-11-08  108.249336
2230 2018-11-09  106.137634
2231 2018-11-12  103.522209
2232 2018-11-13  103.590004
2233 2018-11-14  102.120995
2234 2018-11-15  104.368301
2235 2018-11-16  105.350899
2236 2018-11-19  101.780502
2237 2018-11-20   98.949486
2238 2018-11-21  100.311478
2239 2018-11-23  100.272575
2240 2018-11-26  103.580299
2241 2018-11-27  104.232109
2242 2018-11-28  108.104080
2243 2018-11-29  107.199326
2244 2018-11-30  107.880325
2245 2018-12-03  109.047752
2246 2018-12-04  105.574638
2247 2018-12-06  106.226463
2248 2018-12-07  101.975067
2249 2018-12-10  104.669884
2250 2018-12-11  105.642738
2251 2018-12-12  106.119446
2252 2018-12-13  106.479401
2253 2018-12-14  103.152237
2254 2018-12-17  100.097458
2255 2018-12-18  101.148140
2256 2018-12-19  100.875732
2257 2018-12-20   98.754906
2258 2018-12-21   95.563919
2259 2018-12-24   91.575211
2260 2018-12-26   97.830696
2261 2018-12-27   98.433876
2262 2018-12-28   97.665306
2263 2018-12-31   98.813278
2264 2019-01-02   98.375481
2265 2019-01-03   94.756454
2266 2019-01-04   99.163513
2267 2019-01-07   99.289970
2268 2019-01-08  100.009888
2269 2019-01-09  101.439995
2270 2019-01-10  100.788193
2271 2019-01-11  100.009888
2272 2019-01-14   99.280251
2273 2019-01-15  102.159920
2274 2019-01-16  102.519859
2275 2019-01-17  103.239784
2276 2019-01-18  104.786636
2277 2019-01-22  102.811722
2278 2019-01-23  103.813774
2279 2019-01-24  103.317596
2280 2019-01-25  104.261292
2281 2019-01-28  102.228020
2282 2019-01-29  100.146103
2283 2019-01-30  103.492729
2284 2019-01-31  101.595657
2285 2019-02-01   99.990440
2286 2019-02-04  102.870094
2287 2019-02-05  104.309929
2288 2019-02-06  103.152237
2289 2019-02-07  102.412849
2290 2019-02-08  102.802010
2291 2019-02-11  102.393394
2292 2019-02-12  103.988892
2293 2019-02-13  103.911049
2294 2019-02-14  103.998619
2295 2019-02-15  105.282784
2296 2019-02-19  105.234146
2297 2019-02-20  104.687019
2298 2019-02-21  106.895081
2299 2019-02-22  108.419212
2300 2019-02-25  109.024956
2301 2019-02-26  109.777260
2302 2019-02-27  109.591621
2303 2019-02-28  109.454849
2304 2019-03-01  109.943359
2305 2019-03-04  109.679558
2306 2019-03-05  109.132423
2307 2019-03-06  109.181282
2308 2019-03-07  107.852539
2309 2019-03-08  107.969788
2310 2019-03-11  110.236458
2311 2019-03-12  111.008293
2312 2019-03-13  111.868073
2313 2019-03-14  111.956001
2314 2019-03-15  113.245659
2315 2019-03-18  114.867493
2316 2019-03-19  114.945671
2317 2019-03-20  114.818649
2318 2019-03-21  117.456589
2319 2019-03-22  114.359451
2320 2019-03-25  114.955444
2321 2019-03-26  115.199684
2322 2019-03-27  114.085876
2323 2019-03-28  114.242203
2324 2019-03-29  115.228996
2325 2019-04-01  116.284180
2326 2019-04-02  116.450264
2327 2019-04-03  117.212341
2328 2019-04-04  116.616356
2329 2019-04-05  117.134186
2330 2019-04-08  117.173248
2331 2019-04-09  116.538185
2332 2019-04-10  117.427277
2333 2019-04-11  117.564056
2334 2019-04-12  118.169792
2335 2019-04-15  118.267502
2336 2019-04-16  117.993942
2337 2019-04-17  118.970955
2338 2019-04-18  120.534180
2339 2019-04-22  120.915215
2340 2019-04-23  122.556602
2341 2019-04-24  122.136490
2342 2019-04-25  126.181313
2343 2019-04-26  126.904312
2344 2019-04-29  126.787064
2345 2019-04-30  127.598007
2346 2019-05-01  124.940514
2347 2019-05-02  123.308899
2348 2019-05-03  125.937065
2349 2019-05-06  125.204292
2350 2019-05-07  122.634743
2351 2019-05-08  122.624992
2352 2019-05-09  122.615234
2353 2019-05-10  124.207756
2354 2019-05-13  120.514641
2355 2019-05-14  121.862930
2356 2019-05-15  123.579018
2357 2019-05-16  126.432663
2358 2019-05-17  125.589317
2359 2019-05-20  123.775154
2360 2019-05-21  124.441994
2361 2019-05-22  125.197060
2362 2019-05-23  123.735931
2363 2019-05-24  123.794762
2364 2019-05-28  123.716324
2365 2019-05-29  122.519951
2366 2019-05-30  123.294640
2367 2019-05-31  121.284355
2368 2019-06-03  117.518730
2369 2019-06-04  120.774429
2370 2019-06-05  123.392708
2371 2019-06-06  125.344162
2372 2019-06-07  128.854797
2373 2019-06-10  130.031586
2374 2019-06-11  129.541260
2375 2019-06-12  128.943085
2376 2019-06-13  129.756989
2377 2019-06-14  129.884491
2378 2019-06-17  130.276733
2379 2019-06-18  132.542007
2380 2019-06-19  133.061737
2381 2019-06-20  134.297272
2382 2019-06-21  134.316940
2383 2019-06-24  135.111252
2384 2019-06-25  130.845474
2385 2019-06-26  131.335800
2386 2019-06-27  131.551529
2387 2019-06-28  131.365234
2388 2019-07-01  133.051910
2389 2019-07-02  133.934479
2390 2019-07-03  134.797440
2391 2019-07-05  134.405182
2392 2019-07-08  134.307129
2393 2019-07-09  133.816803
2394 2019-07-10  135.179916
2395 2019-07-11  135.719223
2396 2019-07-12  136.209549
2397 2019-07-15  136.209549
2398 2019-07-16  134.424774
2399 2019-07-17  133.630493
2400 2019-07-18  133.777588
2401 2019-07-19  133.973709
2402 2019-07-22  135.748627
2403 2019-07-23  136.591995
2404 2019-07-24  137.994293
2405 2019-07-25  137.474548
2406 2019-07-26  138.602264
2407 2019-07-29  138.298279
2408 2019-07-30  137.631454
2409 2019-07-31  133.630493
2410 2019-08-01  135.385788
2411 2019-08-02  134.248260
2412 2019-08-05  129.649139
2413 2019-08-06  132.081100
2414 2019-08-07  132.659637
2415 2019-08-08  136.199722
2416 2019-08-09  135.042587
2417 2019-08-12  133.159775
2418 2019-08-13  135.915359
2419 2019-08-14  131.822342
2420 2019-08-15  131.527161
2421 2019-08-16  133.937714
2422 2019-08-19  136.181030
2423 2019-08-20  135.049515
2424 2019-08-21  136.554871
2425 2019-08-22  135.561142
2426 2019-08-23  131.241837
2427 2019-08-26  133.268677
2428 2019-08-27  133.553986
2429 2019-08-28  133.376877
2430 2019-08-29  135.895660
2431 2019-08-30  135.639877
2432 2019-09-03  133.849152
2433 2019-09-04  135.413574
2434 2019-09-05  137.794601
2435 2019-09-06  136.859909
2436 2019-09-09  135.305359
2437 2019-09-10  133.888535
2438 2019-09-11  133.927872
2439 2019-09-12  135.305359
2440 2019-09-13  135.108551
2441 2019-09-16  134.134491
2442 2019-09-17  135.177429
2443 2019-09-18  136.289230
2444 2019-09-19  138.798172
2445 2019-09-20  137.194412
2446 2019-09-23  136.899246
2447 2019-09-24  135.167603
2448 2019-09-25  137.115707
2449 2019-09-26  137.292786
2450 2019-09-27  135.511932
2451 2019-09-30  136.791000
2452 2019-10-01  134.862610
2453 2019-10-02  132.481552
2454 2019-10-03  134.085312
2455 2019-10-04  135.895660
2456 2019-10-07  134.911774
2457 2019-10-08  133.485138
2458 2019-10-09  136.013748
2459 2019-10-10  136.859909
2460 2019-10-11  137.430542
2461 2019-10-14  137.302643
2462 2019-10-15  139.290131
2463 2019-10-16  138.148804
2464 2019-10-17  137.440399
2465 2019-10-18  135.197113
2466 2019-10-21  136.200668
2467 2019-10-22  134.173859
2468 2019-10-23  135.029846
2469 2019-10-24  137.686371
2470 2019-10-25  138.463623
2471 2019-10-28  141.867935
2472 2019-10-29  140.529831
2473 2019-10-30  142.281174
2474 2019-10-31  141.061111
2475 2019-11-01  141.405502
2476 2019-11-04  142.222137
2477 2019-11-05  142.133606
2478 2019-11-06  141.740005
2479 2019-11-07  141.936783
2480 2019-11-08  143.609436
2481 2019-11-11  143.757004
2482 2019-11-12  144.701553
2483 2019-11-13  144.937683
2484 2019-11-14  145.675598
2485 2019-11-15  147.554840
2486 2019-11-18  147.918900
2487 2019-11-19  147.968063
2488 2019-11-20  147.711365
2489 2019-11-21  147.573151
2490 2019-11-22  147.681793
2491 2019-11-25  149.300858
2492 2019-11-26  150.090637
2493 2019-11-27  150.376953
2494 2019-11-29  149.448944
2495 2019-12-02  147.642288
2496 2019-12-03  147.405350
2497 2019-12-04  147.938461
2498 2019-12-05  148.017441
2499 2019-12-06  149.814209
2500 2019-12-09  149.429199
2501 2019-12-10  149.202133
2502 2019-12-11  149.764847
2503 2019-12-12  151.285217
2504 2019-12-13  152.558746
2505 2019-12-16  153.546005
2506 2019-12-17  152.716705
2507 2019-12-18  152.400803
2508 2019-12-19  153.723709
2509 2019-12-20  155.402023
2510 2019-12-23  155.402023
2511 2019-12-24  155.372406
2512 2019-12-26  156.645950
2513 2019-12-27  156.932251
2514 2019-12-30  155.579727
2515 2019-12-31  155.688324
2516 2020-01-02  158.571075
2517 2020-01-03  156.596588
2518 2020-01-06  157.001373
2519 2020-01-07  155.569855
2520 2020-01-08  158.047836
2521 2020-01-09  160.022308
2522 2020-01-10  159.281876
2523 2020-01-13  161.197144
2524 2020-01-14  160.061798
2525 2020-01-15  161.098419
2526 2020-01-16  164.050278
2527 2020-01-17  164.968430
2528 2020-01-21  164.376068
2529 2020-01-22  163.586273
2530 2020-01-23  164.593262
2531 2020-01-24  162.934692
2532 2020-01-27  160.209885
2533 2020-01-28  163.349350
2534 2020-01-29  165.896423
2535 2020-01-30  170.575958
2536 2020-01-31  168.058472
2537 2020-02-03  172.155548
2538 2020-02-04  177.822327
2539 2020-02-05  177.605148
2540 2020-02-06  181.287552
2541 2020-02-07  181.544250
2542 2020-02-10  186.292862
2543 2020-02-11  182.087234
2544 2020-02-12  182.353775
2545 2020-02-13  181.366547
2546 2020-02-14  182.985611
2547 2020-02-18  184.841644
2548 2020-02-19  185.395981
2549 2020-02-20  182.564758
2550 2020-02-21  176.793411
2551 2020-02-24  169.170883
2552 2020-02-25  166.379257
2553 2020-02-26  168.458115
2554 2020-02-27  156.588730
2555 2020-02-28  160.380188
2556 2020-03-02  171.051773
2557 2020-03-03  162.855057
2558 2020-03-04  168.834290
2559 2020-03-05  164.597351
2560 2020-03-06  159.944641
2561 2020-03-09  149.104797
2562 2020-03-10  159.301178
2563 2020-03-11  152.084518
2564 2020-03-12  137.661087
2565 2020-03-13  157.232208
2566 2020-03-16  134.057693
2567 2020-03-17  145.095551
2568 2020-03-18  138.987595
2569 2020-03-19  141.274368
2570 2020-03-20  135.968292
2571 2020-03-23  134.612076
2572 2020-03-24  146.847717
2573 2020-03-25  145.442017
2574 2020-03-26  154.539566
2575 2020-03-27  148.194046
2576 2020-03-30  158.618118
2577 2020-03-31  156.123474
2578 2020-04-01  150.579803
2579 2020-04-02  153.698120
2580 2020-04-03  152.282501
2581 2020-04-06  163.607422
2582 2020-04-07  161.845322
2583 2020-04-08  163.468811
2584 2020-04-09  163.478729
2585 2020-04-13  163.844971
2586 2020-04-14  171.952606
2587 2020-04-15  170.150940
2588 2020-04-16  175.259003
2589 2020-04-17  176.803314
2590 2020-04-20  173.298935
2591 2020-04-21  166.131760
2592 2020-04-22  171.774429
2593 2020-04-23  169.695557
2594 2020-04-24  172.794067
2595 2020-04-27  172.299103
2596 2020-04-28  168.101730
2597 2020-04-29  175.645081
2598 2020-04-30  177.407196
2599 2020-05-01  172.813858
2600 2020-05-04  177.040894
2601 2020-05-05  178.941589
2602 2020-05-06  180.703674
2603 2020-05-07  181.753021
2604 2020-05-08  182.822144
2605 2020-05-11  184.861435
2606 2020-05-12  180.673965
2607 2020-05-13  177.941742
2608 2020-05-14  178.713898
2609 2020-05-15  181.317429
2610 2020-05-18  183.049850
2611 2020-05-19  181.782730
2612 2020-05-20  184.304169
2613 2020-05-21  182.090454
2614 2020-05-22  182.169861
2615 2020-05-26  180.244049
2616 2020-05-27  180.482285
2617 2020-05-28  180.075272
2618 2020-05-29  181.911774
2619 2020-06-01  181.494843
2620 2020-06-02  183.559647
2621 2020-06-03  184.006378
2622 2020-06-04  181.584167
2623 2020-06-05  185.832916
2624 2020-06-08  186.984451
2625 2020-06-09  188.413940
2626 2020-06-10  195.402527
2627 2020-06-11  184.909714
2628 2020-06-12  186.368973
2629 2020-06-15  187.560226
2630 2020-06-16  192.156418
2631 2020-06-17  192.821518
2632 2020-06-18  194.886337
2633 2020-06-19  193.724854
2634 2020-06-22  199.105301
2635 2020-06-23  200.435501
2636 2020-06-24  196.395218
2637 2020-06-25  198.876968
2638 2020-06-26  194.896240
2639 2020-06-29  196.990829
2640 2020-06-30  202.023819
2641 2020-07-01  203.205124
2642 2020-07-02  204.753738
2643 2020-07-06  209.161301
2644 2020-07-07  206.729202
2645 2020-07-08  211.275757
2646 2020-07-09  212.754883
2647 2020-07-10  212.109619
2648 2020-07-13  205.557816
2649 2020-07-14  206.828476
2650 2020-07-15  206.520721
2651 2020-07-16  202.430817
2652 2020-07-17  201.398407
2653 2020-07-20  210.054749
2654 2020-07-21  207.225555
2655 2020-07-22  210.203629
2656 2020-07-23  201.060898
2657 2020-07-24  199.829971
2658 2020-07-27  202.361343
2659 2020-07-28  200.544693
2660 2020-07-29  202.569794
2661 2020-07-30  202.410965
2662 2020-07-31  203.512848
2663 2020-08-03  214.958664
2664 2020-08-04  211.732391
2665 2020-08-05  211.384949
2666 2020-08-06  214.770050
2667 2020-08-07  210.928314
2668 2020-08-10  206.729202
2669 2020-08-11  201.894775
2670 2020-08-12  207.662354
2671 2020-08-13  207.175903
2672 2020-08-14  207.374451
2673 2020-08-17  208.744370
2674 2020-08-18  209.945541
2675 2020-08-19  208.671814
2676 2020-08-20  213.527893
2677 2020-08-21  211.975540
2678 2020-08-24  212.642258
2679 2020-08-25  215.408630
2680 2020-08-26  220.065674
2681 2020-08-27  225.469070
2682 2020-08-28  227.787643
2683 2020-08-31  224.424194
2684 2020-09-01  226.155685
2685 2020-09-02  230.514191
2686 2020-09-03  216.234558
2687 2020-09-04  213.199524
2688 2020-09-08  201.666336
2689 2020-09-09  210.254013
2690 2020-09-10  204.363037
2691 2020-09-11  203.029633
2692 2020-09-14  204.402847
2693 2020-09-15  207.756332
2694 2020-09-16  204.044617
2695 2020-09-17  201.915115
2696 2020-09-18  199.407455
2697 2020-09-21  201.546921
2698 2020-09-22  206.402985
2699 2020-09-23  199.606476
2700 2020-09-24  202.193741
2701 2020-09-25  206.801041
2702 2020-09-28  208.413101
2703 2020-09-29  206.243774
2704 2020-09-30  209.298721
2705 2020-10-01  211.418289
2706 2020-10-02  205.179031
2707 2020-10-05  209.348495
2708 2020-10-06  204.900406
2709 2020-10-07  208.801178
2710 2020-10-08  209.547516
2711 2020-10-09  214.751862
2712 2020-10-12  220.314453
2713 2020-10-13  221.767288
2714 2020-10-14  219.777100
2715 2020-10-15  218.582993
2716 2020-10-16  218.582993
2717 2020-10-19  213.169662
2718 2020-10-20  213.597534
2719 2020-10-21  213.746826
2720 2020-10-22  213.836365
2721 2020-10-23  215.169800
2722 2020-10-26  209.049957
2723 2020-10-27  212.204422
2724 2020-10-28  201.686234
2725 2020-10-29  203.716232
2726 2020-10-30  201.477280
2727 2020-11-02  201.337952
2728 2020-11-03  205.417847
2729 2020-11-04  215.329010
2730 2020-11-05  222.195190
2731 2020-11-06  222.623077
2732 2020-11-09  217.319214
2733 2020-11-10  209.975388
2734 2020-11-11  215.488235
2735 2020-11-12  214.383682
2736 2020-11-13  215.448425
2737 2020-11-16  216.164902
2738 2020-11-17  213.408493
2739 2020-11-18  210.594971
2740 2020-11-19  211.931885
2741 2020-11-20  209.906555
2742 2020-11-23  209.627197
2743 2020-11-24  213.368576
2744 2020-11-25  213.378555
2745 2020-11-27  214.735428
2746 2020-11-30  213.578094
2747 2020-12-01  215.713181
2748 2020-12-02  214.875107
2749 2020-12-03  213.747711
2750 2020-12-04  213.867432
2751 2020-12-07  213.797577
2752 2020-12-08  215.513626
2753 2020-12-09  211.313309
2754 2020-12-10  210.036255
2755 2020-12-11  212.769943
2756 2020-12-14  213.707794
2757 2020-12-15  213.637955
2758 2020-12-16  218.776123
2759 2020-12-17  218.915802
2760 2020-12-18  218.087708
2761 2020-12-21  222.078506
2762 2020-12-22  223.425415
2763 2020-12-23  220.512131
2764 2020-12-24  222.238144
2765 2020-12-28  224.443069
2766 2020-12-29  223.634918
2767 2020-12-30  221.170593
2768 2020-12-31  221.908905
2769 2021-01-04  217.189774
2770 2021-01-05  217.399292
2771 2021-01-06  211.762268
2772 2021-01-07  217.788391
2773 2021-01-08  219.115341
2774 2021-01-11  216.990234
2775 2021-01-12  214.436111
2776 2021-01-13  215.842880
2777 2021-01-14  212.530518
2778 2021-01-15  212.161346
2779 2021-01-19  215.942642
2780 2021-01-20  223.824493
2781 2021-01-21  224.453049
2782 2021-01-22  225.430786
2783 2021-01-25  229.002563
2784 2021-01-26  231.796143
2785 2021-01-27  232.364822
2786 2021-01-28  238.380966
2787 2021-01-29  231.426987
2788 2021-02-01  239.099304
2789 2021-02-02  238.959625
2790 2021-02-03  242.441620
2791 2021-02-04  241.453888
2792 2021-02-05  241.643448
2793 2021-02-08  241.912842
2794 2021-02-09  243.209854
2795 2021-02-10  242.262039
2796 2021-02-11  243.928192
2797 2021-02-12  244.427048
2798 2021-02-16  243.139999
2799 2021-02-17  244.199997
2800 2021-02-18  243.789993
2801 2021-02-19  240.970001
2802 2021-02-22  234.509995
2803 2021-02-23  233.270004
2804 2021-02-24  234.550003
2805 2021-02-25  228.990005
2806 2021-02-26  232.380005
2807 2021-03-01  236.940002
2808 2021-03-02  233.869995
2809 2021-03-03  227.559998
2810 2021-03-04  226.729996
2811 2021-03-05  231.600006
2812 2021-03-08  227.389999
2813 2021-03-09  233.779999
2814 2021-03-10  232.419998
2815 2021-03-11  237.130005
2816 2021-03-12  235.750000
2817 2021-03-15  234.809998
2818 2021-03-16  237.710007
2819 2021-03-17  237.039993
2820 2021-03-18  230.720001
2821 2021-03-19  230.350006
2822 2021-03-22  235.990005
2823 2021-03-23  237.580002
2824 2021-03-24  235.460007
2825 2021-03-25  232.339996
2826 2021-03-26  236.479996
2827 2021-03-29  235.240005
2828 2021-03-30  231.850006
2829 2021-03-31  235.770004
2830 2021-04-01  242.350006
2831 2021-04-05  249.070007
2832 2021-04-06  247.860001
2833 2021-04-07  249.899994
2834 2021-04-08  253.250000
2835 2021-04-09  255.850006
2836 2021-04-12  255.910004
2837 2021-04-13  258.489990
2838 2021-04-14  255.589996
2839 2021-04-15  259.500000
2840 2021-04-16  260.739990
2841 2021-04-19  258.739990
2842 2021-04-20  258.260010
2843 2021-04-21  260.579987
2844 2021-04-22  257.170013
2845 2021-04-23  261.149994
2846 2021-04-26  261.549988
2847 2021-04-27  261.970001
2848 2021-04-28  254.559998
2849 2021-04-29  252.509995
2850 2021-04-30  252.179993
2851 2021-05-03  251.860001
2852 2021-05-04  247.789993
2853 2021-05-05  246.470001
2854 2021-05-06  249.729996
2855 2021-05-07  252.460007
2856 2021-05-10  247.179993
2857 2021-05-11  246.229996
2858 2021-05-12  239.000000
2859 2021-05-13  243.029999
2860 2021-05-14  248.149994
