           Date         AMZN
1927 2017-08-29   954.059998
1928 2017-08-30   967.590027
1929 2017-08-31   980.599976
1930 2017-09-01   978.250000
1931 2017-09-05   965.270020
1932 2017-09-06   967.799988
1933 2017-09-07   979.469971
1934 2017-09-08   965.900024
1935 2017-09-11   977.960022
1936 2017-09-12   982.580017
1937 2017-09-13   999.599976
1938 2017-09-14   992.210022
1939 2017-09-15   986.789978
1940 2017-09-18   974.190002
1941 2017-09-19   969.859985
1942 2017-09-20   973.210022
1943 2017-09-21   964.650024
1944 2017-09-22   955.099976
1945 2017-09-25   939.789978
1946 2017-09-26   938.599976
1947 2017-09-27   950.869995
1948 2017-09-28   956.400024
1949 2017-09-29   961.349976
1950 2017-10-02   959.190002
1951 2017-10-03   957.099976
1952 2017-10-04   965.450012
1953 2017-10-05   980.849976
1954 2017-10-06   989.580017
1955 2017-10-09   990.989990
1956 2017-10-10   987.200012
1957 2017-10-11   995.000000
1958 2017-10-12  1000.929993
1959 2017-10-13  1002.940002
1960 2017-10-16  1006.340027
1961 2017-10-17  1009.130005
1962 2017-10-18   997.000000
1963 2017-10-19   986.609985
1964 2017-10-20   982.909973
1965 2017-10-23   966.299988
1966 2017-10-24   975.900024
1967 2017-10-25   972.909973
1968 2017-10-26   972.429993
1969 2017-10-27  1100.949951
1970 2017-10-30  1110.849976
1971 2017-10-31  1105.280029
1972 2017-11-01  1103.680054
1973 2017-11-02  1094.219971
1974 2017-11-03  1111.599976
1975 2017-11-06  1120.660034
1976 2017-11-07  1123.170044
1977 2017-11-08  1132.880005
1978 2017-11-09  1129.130005
1979 2017-11-10  1125.349976
1980 2017-11-13  1129.170044
1981 2017-11-14  1136.839966
1982 2017-11-15  1126.689941
1983 2017-11-16  1137.290039
1984 2017-11-17  1129.880005
1985 2017-11-20  1126.310059
1986 2017-11-21  1139.489990
1987 2017-11-22  1156.160034
1988 2017-11-24  1186.000000
1989 2017-11-27  1195.829956
1990 2017-11-28  1193.599976
1991 2017-11-29  1161.270020
1992 2017-11-30  1176.750000
1993 2017-12-01  1162.349976
1994 2017-12-04  1133.949951
1995 2017-12-05  1141.569946
1996 2017-12-06  1152.349976
1997 2017-12-07  1159.790039
1998 2017-12-08  1162.000000
1999 2017-12-11  1168.920044
2000 2017-12-12  1165.079956
2001 2017-12-13  1164.130005
2002 2017-12-14  1174.260010
2003 2017-12-15  1179.140015
2004 2017-12-18  1190.579956
2005 2017-12-19  1187.380005
2006 2017-12-20  1177.619995
2007 2017-12-21  1174.760010
2008 2017-12-22  1168.359985
2009 2017-12-26  1176.760010
2010 2017-12-27  1182.260010
2011 2017-12-28  1186.099976
2012 2017-12-29  1169.469971
2013 2018-01-02  1189.010010
2014 2018-01-03  1204.199951
2015 2018-01-04  1209.589966
2016 2018-01-05  1229.140015
2017 2018-01-08  1246.869995
2018 2018-01-09  1252.699951
2019 2018-01-10  1254.329956
2020 2018-01-11  1276.680054
2021 2018-01-12  1305.199951
2022 2018-01-16  1304.859985
2023 2018-01-17  1295.000000
2024 2018-01-18  1293.319946
2025 2018-01-19  1294.579956
2026 2018-01-22  1327.310059
2027 2018-01-23  1362.540039
2028 2018-01-24  1357.510010
2029 2018-01-25  1377.949951
2030 2018-01-26  1402.050049
2031 2018-01-29  1417.680054
2032 2018-01-30  1437.819946
2033 2018-01-31  1450.890015
2034 2018-02-01  1390.000000
2035 2018-02-02  1429.949951
2036 2018-02-05  1390.000000
2037 2018-02-06  1442.839966
2038 2018-02-07  1416.780029
2039 2018-02-08  1350.500000
2040 2018-02-09  1339.599976
2041 2018-02-12  1386.229980
2042 2018-02-13  1414.510010
2043 2018-02-14  1451.050049
2044 2018-02-15  1461.760010
2045 2018-02-16  1448.689941
2046 2018-02-20  1468.349976
2047 2018-02-21  1482.920044
2048 2018-02-22  1485.339966
2049 2018-02-23  1500.000000
2050 2018-02-26  1521.949951
2051 2018-02-27  1511.979980
2052 2018-02-28  1512.449951
2053 2018-03-01  1493.449951
2054 2018-03-02  1500.250000
2055 2018-03-05  1523.609985
2056 2018-03-06  1537.640015
2057 2018-03-07  1545.000000
2058 2018-03-08  1551.859985
2059 2018-03-09  1578.890015
2060 2018-03-12  1598.390015
2061 2018-03-13  1588.180054
2062 2018-03-14  1591.000000
2063 2018-03-15  1582.319946
2064 2018-03-16  1571.680054
2065 2018-03-19  1544.930054
2066 2018-03-20  1586.510010
2067 2018-03-21  1581.859985
2068 2018-03-22  1544.920044
2069 2018-03-23  1495.560059
2070 2018-03-26  1555.859985
2071 2018-03-27  1497.050049
2072 2018-03-28  1431.420044
2073 2018-03-29  1447.339966
2074 2018-04-02  1371.989990
2075 2018-04-03  1392.050049
2076 2018-04-04  1410.569946
2077 2018-04-05  1451.750000
2078 2018-04-06  1405.229980
2079 2018-04-09  1406.079956
2080 2018-04-10  1436.219971
2081 2018-04-11  1427.050049
2082 2018-04-12  1448.500000
2083 2018-04-13  1430.790039
2084 2018-04-16  1441.500000
2085 2018-04-17  1503.829956
2086 2018-04-18  1527.839966
2087 2018-04-19  1556.910034
2088 2018-04-20  1527.489990
2089 2018-04-23  1517.859985
2090 2018-04-24  1460.089966
2091 2018-04-25  1460.170044
2092 2018-04-26  1517.959961
2093 2018-04-27  1572.619995
2094 2018-04-30  1566.130005
2095 2018-05-01  1582.260010
2096 2018-05-02  1569.680054
2097 2018-05-03  1572.079956
2098 2018-05-04  1580.949951
2099 2018-05-07  1600.140015
2100 2018-05-08  1592.390015
2101 2018-05-09  1608.000000
2102 2018-05-10  1609.079956
2103 2018-05-11  1602.910034
2104 2018-05-14  1601.540039
2105 2018-05-15  1576.119995
2106 2018-05-16  1587.280029
2107 2018-05-17  1581.760010
2108 2018-05-18  1574.369995
2109 2018-05-21  1585.459961
2110 2018-05-22  1581.400024
2111 2018-05-23  1601.859985
2112 2018-05-24  1603.069946
2113 2018-05-25  1610.150024
2114 2018-05-29  1612.869995
2115 2018-05-30  1624.890015
2116 2018-05-31  1629.619995
2117 2018-06-01  1641.540039
2118 2018-06-04  1665.270020
2119 2018-06-05  1696.349976
2120 2018-06-06  1695.750000
2121 2018-06-07  1689.300049
2122 2018-06-08  1683.989990
2123 2018-06-11  1689.119995
2124 2018-06-12  1698.750000
2125 2018-06-13  1704.859985
2126 2018-06-14  1723.859985
2127 2018-06-15  1715.969971
2128 2018-06-18  1723.790039
2129 2018-06-19  1734.780029
2130 2018-06-20  1750.079956
2131 2018-06-21  1730.219971
2132 2018-06-22  1715.670044
2133 2018-06-25  1663.150024
2134 2018-06-26  1691.089966
2135 2018-06-27  1660.510010
2136 2018-06-28  1701.449951
2137 2018-06-29  1699.800049
2138 2018-07-02  1713.780029
2139 2018-07-03  1693.959961
2140 2018-07-05  1699.729980
2141 2018-07-06  1710.630005
2142 2018-07-09  1739.020020
2143 2018-07-10  1743.069946
2144 2018-07-11  1755.000000
2145 2018-07-12  1796.619995
2146 2018-07-13  1813.030029
2147 2018-07-16  1822.489990
2148 2018-07-17  1843.930054
2149 2018-07-18  1842.920044
2150 2018-07-19  1812.969971
2151 2018-07-20  1813.699951
2152 2018-07-23  1802.000000
2153 2018-07-24  1829.239990
2154 2018-07-25  1863.609985
2155 2018-07-26  1808.000000
2156 2018-07-27  1817.270020
2157 2018-07-30  1779.219971
2158 2018-07-31  1777.439941
2159 2018-08-01  1797.170044
2160 2018-08-02  1834.329956
2161 2018-08-03  1823.290039
2162 2018-08-06  1847.750000
2163 2018-08-07  1862.479980
2164 2018-08-08  1886.520020
2165 2018-08-09  1898.520020
2166 2018-08-10  1886.300049
2167 2018-08-13  1896.199951
2168 2018-08-14  1919.650024
2169 2018-08-15  1882.619995
2170 2018-08-16  1886.520020
2171 2018-08-17  1882.219971
2172 2018-08-20  1876.709961
2173 2018-08-21  1883.420044
2174 2018-08-22  1904.900024
2175 2018-08-23  1902.900024
2176 2018-08-24  1905.390015
2177 2018-08-27  1927.680054
2178 2018-08-28  1932.819946
2179 2018-08-29  1998.099976
2180 2018-08-30  2002.380005
2181 2018-08-31  2012.709961
2182 2018-09-04  2039.510010
2183 2018-09-05  1994.819946
2184 2018-09-06  1958.310059
2185 2018-09-07  1952.069946
2186 2018-09-10  1939.010010
2187 2018-09-11  1987.150024
2188 2018-09-12  1990.000000
2189 2018-09-13  1989.869995
2190 2018-09-14  1970.189941
2191 2018-09-17  1908.030029
2192 2018-09-18  1941.050049
2193 2018-09-19  1926.420044
2194 2018-09-20  1944.300049
2195 2018-09-21  1915.010010
2196 2018-09-24  1934.359985
2197 2018-09-25  1974.550049
2198 2018-09-26  1974.849976
2199 2018-09-27  2012.979980
2200 2018-09-28  2003.000000
2201 2018-10-01  2004.359985
2202 2018-10-02  1971.310059
2203 2018-10-03  1952.760010
2204 2018-10-04  1909.420044
2205 2018-10-05  1889.650024
2206 2018-10-08  1864.420044
2207 2018-10-09  1870.319946
2208 2018-10-10  1755.250000
2209 2018-10-11  1719.359985
2210 2018-10-12  1788.609985
2211 2018-10-15  1760.949951
2212 2018-10-16  1819.959961
2213 2018-10-17  1831.729980
2214 2018-10-18  1770.719971
2215 2018-10-19  1764.030029
2216 2018-10-22  1789.300049
2217 2018-10-23  1768.699951
2218 2018-10-24  1664.199951
2219 2018-10-25  1782.170044
2220 2018-10-26  1642.810059
2221 2018-10-29  1538.880005
2222 2018-10-30  1530.420044
2223 2018-10-31  1598.010010
2224 2018-11-01  1665.530029
2225 2018-11-02  1665.530029
2226 2018-11-05  1627.800049
2227 2018-11-06  1642.810059
2228 2018-11-07  1755.489990
2229 2018-11-08  1754.910034
2230 2018-11-09  1712.430054
2231 2018-11-12  1636.849976
2232 2018-11-13  1631.170044
2233 2018-11-14  1599.010010
2234 2018-11-15  1619.439941
2235 2018-11-16  1593.410034
2236 2018-11-19  1512.290039
2237 2018-11-20  1495.459961
2238 2018-11-21  1516.729980
2239 2018-11-23  1502.060059
2240 2018-11-26  1581.329956
2241 2018-11-27  1581.420044
2242 2018-11-28  1677.750000
2243 2018-11-29  1673.569946
2244 2018-11-30  1690.170044
2245 2018-12-03  1772.359985
2246 2018-12-04  1668.400024
2247 2018-12-06  1699.189941
2248 2018-12-07  1629.130005
2249 2018-12-10  1641.030029
2250 2018-12-11  1643.239990
2251 2018-12-12  1663.540039
2252 2018-12-13  1658.380005
2253 2018-12-14  1591.910034
2254 2018-12-17  1520.910034
2255 2018-12-18  1551.479980
2256 2018-12-19  1495.079956
2257 2018-12-20  1460.829956
2258 2018-12-21  1377.449951
2259 2018-12-24  1343.959961
2260 2018-12-26  1470.900024
2261 2018-12-27  1461.640015
2262 2018-12-28  1478.020020
2263 2018-12-31  1501.969971
2264 2019-01-02  1539.130005
2265 2019-01-03  1500.280029
2266 2019-01-04  1575.390015
2267 2019-01-07  1629.510010
2268 2019-01-08  1656.579956
2269 2019-01-09  1659.420044
2270 2019-01-10  1656.219971
2271 2019-01-11  1640.560059
2272 2019-01-14  1617.209961
2273 2019-01-15  1674.560059
2274 2019-01-16  1683.780029
2275 2019-01-17  1693.219971
2276 2019-01-18  1696.199951
2277 2019-01-22  1632.170044
2278 2019-01-23  1640.020020
2279 2019-01-24  1654.930054
2280 2019-01-25  1670.569946
2281 2019-01-28  1637.890015
2282 2019-01-29  1593.880005
2283 2019-01-30  1670.430054
2284 2019-01-31  1718.729980
2285 2019-02-01  1626.229980
2286 2019-02-04  1633.310059
2287 2019-02-05  1658.810059
2288 2019-02-06  1640.260010
2289 2019-02-07  1614.369995
2290 2019-02-08  1588.219971
2291 2019-02-11  1591.000000
2292 2019-02-12  1638.010010
2293 2019-02-13  1640.000000
2294 2019-02-14  1622.650024
2295 2019-02-15  1607.949951
2296 2019-02-19  1627.579956
2297 2019-02-20  1622.099976
2298 2019-02-21  1619.439941
2299 2019-02-22  1631.560059
2300 2019-02-25  1633.000000
2301 2019-02-26  1636.400024
2302 2019-02-27  1641.089966
2303 2019-02-28  1639.829956
2304 2019-03-01  1671.729980
2305 2019-03-04  1696.170044
2306 2019-03-05  1692.430054
2307 2019-03-06  1668.949951
2308 2019-03-07  1625.949951
2309 2019-03-08  1620.800049
2310 2019-03-11  1670.619995
2311 2019-03-12  1673.099976
2312 2019-03-13  1690.810059
2313 2019-03-14  1686.219971
2314 2019-03-15  1712.359985
2315 2019-03-18  1742.150024
2316 2019-03-19  1761.849976
2317 2019-03-20  1797.270020
2318 2019-03-21  1819.260010
2319 2019-03-22  1764.770020
2320 2019-03-25  1774.260010
2321 2019-03-26  1783.760010
2322 2019-03-27  1765.699951
2323 2019-03-28  1773.420044
2324 2019-03-29  1780.750000
2325 2019-04-01  1814.189941
2326 2019-04-02  1813.979980
2327 2019-04-03  1820.699951
2328 2019-04-04  1818.859985
2329 2019-04-05  1837.280029
2330 2019-04-08  1849.859985
2331 2019-04-09  1835.839966
2332 2019-04-10  1847.329956
2333 2019-04-11  1844.069946
2334 2019-04-12  1843.060059
2335 2019-04-15  1844.869995
2336 2019-04-16  1863.040039
2337 2019-04-17  1864.819946
2338 2019-04-18  1861.689941
2339 2019-04-22  1887.310059
2340 2019-04-23  1923.770020
2341 2019-04-24  1901.750000
2342 2019-04-25  1902.250000
2343 2019-04-26  1950.630005
2344 2019-04-29  1938.430054
2345 2019-04-30  1926.520020
2346 2019-05-01  1911.520020
2347 2019-05-02  1900.819946
2348 2019-05-03  1962.459961
2349 2019-05-06  1950.550049
2350 2019-05-07  1921.000000
2351 2019-05-08  1917.770020
2352 2019-05-09  1899.869995
2353 2019-05-10  1889.979980
2354 2019-05-13  1822.680054
2355 2019-05-14  1840.119995
2356 2019-05-15  1871.150024
2357 2019-05-16  1907.569946
2358 2019-05-17  1869.000000
2359 2019-05-20  1858.969971
2360 2019-05-21  1857.520020
2361 2019-05-22  1859.680054
2362 2019-05-23  1815.479980
2363 2019-05-24  1823.280029
2364 2019-05-28  1836.430054
2365 2019-05-29  1819.189941
2366 2019-05-30  1816.319946
2367 2019-05-31  1775.069946
2368 2019-06-03  1692.689941
2369 2019-06-04  1729.560059
2370 2019-06-05  1738.500000
2371 2019-06-06  1754.359985
2372 2019-06-07  1804.030029
2373 2019-06-10  1860.630005
2374 2019-06-11  1863.699951
2375 2019-06-12  1855.319946
2376 2019-06-13  1870.300049
2377 2019-06-14  1869.670044
2378 2019-06-17  1886.030029
2379 2019-06-18  1901.369995
2380 2019-06-19  1908.790039
2381 2019-06-20  1918.189941
2382 2019-06-21  1911.300049
2383 2019-06-24  1913.900024
2384 2019-06-25  1878.270020
2385 2019-06-26  1897.829956
2386 2019-06-27  1904.280029
2387 2019-06-28  1893.630005
2388 2019-07-01  1922.189941
2389 2019-07-02  1934.310059
2390 2019-07-03  1939.000000
2391 2019-07-05  1942.910034
2392 2019-07-08  1952.319946
2393 2019-07-09  1988.300049
2394 2019-07-10  2017.410034
2395 2019-07-11  2001.069946
2396 2019-07-12  2011.000000
2397 2019-07-15  2020.989990
2398 2019-07-16  2009.900024
2399 2019-07-17  1992.030029
2400 2019-07-18  1977.900024
2401 2019-07-19  1964.520020
2402 2019-07-22  1985.630005
2403 2019-07-23  1994.489990
2404 2019-07-24  2000.810059
2405 2019-07-25  1973.819946
2406 2019-07-26  1943.050049
2407 2019-07-29  1912.449951
2408 2019-07-30  1898.530029
2409 2019-07-31  1866.780029
2410 2019-08-01  1855.319946
2411 2019-08-02  1823.239990
2412 2019-08-05  1765.130005
2413 2019-08-06  1787.829956
2414 2019-08-07  1793.400024
2415 2019-08-08  1832.890015
2416 2019-08-09  1807.579956
2417 2019-08-12  1784.920044
2418 2019-08-13  1824.339966
2419 2019-08-14  1762.959961
2420 2019-08-15  1776.119995
2421 2019-08-16  1792.569946
2422 2019-08-19  1816.119995
2423 2019-08-20  1801.380005
2424 2019-08-21  1823.540039
2425 2019-08-22  1804.660034
2426 2019-08-23  1749.619995
2427 2019-08-26  1768.869995
2428 2019-08-27  1761.829956
2429 2019-08-28  1764.250000
2430 2019-08-29  1786.400024
2431 2019-08-30  1776.290039
2432 2019-09-03  1789.839966
2433 2019-09-04  1800.619995
2434 2019-09-05  1840.719971
2435 2019-09-06  1833.510010
2436 2019-09-09  1831.349976
2437 2019-09-10  1820.550049
2438 2019-09-11  1822.989990
2439 2019-09-12  1843.550049
2440 2019-09-13  1839.339966
2441 2019-09-16  1807.839966
2442 2019-09-17  1822.550049
2443 2019-09-18  1817.459961
2444 2019-09-19  1821.500000
2445 2019-09-20  1794.160034
2446 2019-09-23  1785.300049
2447 2019-09-24  1741.609985
2448 2019-09-25  1768.329956
2449 2019-09-26  1739.839966
2450 2019-09-27  1725.449951
2451 2019-09-30  1735.910034
2452 2019-10-01  1735.650024
2453 2019-10-02  1713.229980
2454 2019-10-03  1724.420044
2455 2019-10-04  1739.650024
2456 2019-10-07  1732.660034
2457 2019-10-08  1705.510010
2458 2019-10-09  1721.989990
2459 2019-10-10  1720.260010
2460 2019-10-11  1731.920044
2461 2019-10-14  1736.430054
2462 2019-10-15  1767.380005
2463 2019-10-16  1777.430054
2464 2019-10-17  1787.479980
2465 2019-10-18  1757.510010
2466 2019-10-21  1785.660034
2467 2019-10-22  1765.729980
2468 2019-10-23  1762.170044
2469 2019-10-24  1780.780029
2470 2019-10-25  1761.329956
2471 2019-10-28  1777.079956
2472 2019-10-29  1762.709961
2473 2019-10-30  1779.989990
2474 2019-10-31  1776.660034
2475 2019-11-01  1791.439941
2476 2019-11-04  1804.660034
2477 2019-11-05  1801.709961
2478 2019-11-06  1795.770020
2479 2019-11-07  1788.199951
2480 2019-11-08  1785.880005
2481 2019-11-11  1771.650024
2482 2019-11-12  1778.000000
2483 2019-11-13  1753.109985
2484 2019-11-14  1754.599976
2485 2019-11-15  1739.489990
2486 2019-11-18  1752.530029
2487 2019-11-19  1752.790039
2488 2019-11-20  1745.530029
2489 2019-11-21  1734.709961
2490 2019-11-22  1745.719971
2491 2019-11-25  1773.839966
2492 2019-11-26  1796.939941
2493 2019-11-27  1818.510010
2494 2019-11-29  1800.800049
2495 2019-12-02  1781.599976
2496 2019-12-03  1769.959961
2497 2019-12-04  1760.689941
2498 2019-12-05  1740.479980
2499 2019-12-06  1751.599976
2500 2019-12-09  1749.510010
2501 2019-12-10  1739.209961
2502 2019-12-11  1748.719971
2503 2019-12-12  1760.329956
2504 2019-12-13  1760.939941
2505 2019-12-16  1769.209961
2506 2019-12-17  1790.660034
2507 2019-12-18  1784.030029
2508 2019-12-19  1792.280029
2509 2019-12-20  1786.500000
2510 2019-12-23  1793.000000
2511 2019-12-24  1789.209961
2512 2019-12-26  1868.770020
2513 2019-12-27  1869.800049
2514 2019-12-30  1846.890015
2515 2019-12-31  1847.839966
2516 2020-01-02  1898.010010
2517 2020-01-03  1874.969971
2518 2020-01-06  1902.880005
2519 2020-01-07  1906.859985
2520 2020-01-08  1891.969971
2521 2020-01-09  1901.050049
2522 2020-01-10  1883.160034
2523 2020-01-13  1891.300049
2524 2020-01-14  1869.439941
2525 2020-01-15  1862.020020
2526 2020-01-16  1877.939941
2527 2020-01-17  1864.719971
2528 2020-01-21  1892.000000
2529 2020-01-22  1887.459961
2530 2020-01-23  1884.579956
2531 2020-01-24  1861.640015
2532 2020-01-27  1828.339966
2533 2020-01-28  1853.250000
2534 2020-01-29  1858.000000
2535 2020-01-30  1870.680054
2536 2020-01-31  2008.719971
2537 2020-02-03  2004.199951
2538 2020-02-04  2049.669922
2539 2020-02-05  2039.869995
2540 2020-02-06  2050.229980
2541 2020-02-07  2079.280029
2542 2020-02-10  2133.909912
2543 2020-02-11  2150.800049
2544 2020-02-12  2160.000000
2545 2020-02-13  2149.870117
2546 2020-02-14  2134.870117
2547 2020-02-18  2155.669922
2548 2020-02-19  2170.219971
2549 2020-02-20  2153.100098
2550 2020-02-21  2095.969971
2551 2020-02-24  2009.290039
2552 2020-02-25  1972.739990
2553 2020-02-26  1979.589966
2554 2020-02-27  1884.300049
2555 2020-02-28  1883.750000
2556 2020-03-02  1953.949951
2557 2020-03-03  1908.989990
2558 2020-03-04  1975.829956
2559 2020-03-05  1924.030029
2560 2020-03-06  1901.089966
2561 2020-03-09  1800.609985
2562 2020-03-10  1891.819946
2563 2020-03-11  1820.859985
2564 2020-03-12  1676.609985
2565 2020-03-13  1785.000000
2566 2020-03-16  1689.150024
2567 2020-03-17  1807.839966
2568 2020-03-18  1830.000000
2569 2020-03-19  1880.930054
2570 2020-03-20  1846.089966
2571 2020-03-23  1902.829956
2572 2020-03-24  1940.099976
2573 2020-03-25  1885.839966
2574 2020-03-26  1955.489990
2575 2020-03-27  1900.099976
2576 2020-03-30  1963.949951
2577 2020-03-31  1949.719971
2578 2020-04-01  1907.699951
2579 2020-04-02  1918.829956
2580 2020-04-03  1906.589966
2581 2020-04-06  1997.589966
2582 2020-04-07  2011.599976
2583 2020-04-08  2043.000000
2584 2020-04-09  2042.760010
2585 2020-04-13  2168.870117
2586 2020-04-14  2283.320068
2587 2020-04-15  2307.679932
2588 2020-04-16  2408.189941
2589 2020-04-17  2375.000000
2590 2020-04-20  2393.610107
2591 2020-04-21  2328.120117
2592 2020-04-22  2363.489990
2593 2020-04-23  2399.449951
2594 2020-04-24  2410.219971
2595 2020-04-27  2376.000000
2596 2020-04-28  2314.080078
2597 2020-04-29  2372.709961
2598 2020-04-30  2474.000000
2599 2020-05-01  2286.040039
2600 2020-05-04  2315.989990
2601 2020-05-05  2317.800049
2602 2020-05-06  2351.260010
2603 2020-05-07  2367.610107
2604 2020-05-08  2379.610107
2605 2020-05-11  2409.000000
2606 2020-05-12  2356.949951
2607 2020-05-13  2367.919922
2608 2020-05-14  2388.850098
2609 2020-05-15  2409.780029
2610 2020-05-18  2426.260010
2611 2020-05-19  2449.330078
2612 2020-05-20  2497.939941
2613 2020-05-21  2446.739990
2614 2020-05-22  2436.879883
2615 2020-05-26  2421.860107
2616 2020-05-27  2410.389893
2617 2020-05-28  2401.100098
2618 2020-05-29  2442.370117
2619 2020-06-01  2471.040039
2620 2020-06-02  2472.409912
2621 2020-06-03  2478.399902
2622 2020-06-04  2460.600098
2623 2020-06-05  2483.000000
2624 2020-06-08  2524.060059
2625 2020-06-09  2600.860107
2626 2020-06-10  2647.449951
2627 2020-06-11  2557.959961
2628 2020-06-12  2545.020020
2629 2020-06-15  2572.679932
2630 2020-06-16  2615.270020
2631 2020-06-17  2640.979980
2632 2020-06-18  2653.979980
2633 2020-06-19  2675.010010
2634 2020-06-22  2713.820068
2635 2020-06-23  2764.409912
2636 2020-06-24  2734.399902
2637 2020-06-25  2754.580078
2638 2020-06-26  2692.870117
2639 2020-06-29  2680.379883
2640 2020-06-30  2758.820068
2641 2020-07-01  2878.699951
2642 2020-07-02  2890.300049
2643 2020-07-06  3057.040039
2644 2020-07-07  3000.120117
2645 2020-07-08  3081.110107
2646 2020-07-09  3182.629883
2647 2020-07-10  3200.000000
2648 2020-07-13  3104.000000
2649 2020-07-14  3084.000000
2650 2020-07-15  3008.870117
2651 2020-07-16  2999.899902
2652 2020-07-17  2961.969971
2653 2020-07-20  3196.840088
2654 2020-07-21  3138.290039
2655 2020-07-22  3099.909912
2656 2020-07-23  2986.550049
2657 2020-07-24  3008.909912
2658 2020-07-27  3055.209961
2659 2020-07-28  3000.330078
2660 2020-07-29  3033.530029
2661 2020-07-30  3051.879883
2662 2020-07-31  3164.679932
2663 2020-08-03  3111.889893
2664 2020-08-04  3138.830078
2665 2020-08-05  3205.030029
2666 2020-08-06  3225.000000
2667 2020-08-07  3167.459961
2668 2020-08-10  3148.159912
2669 2020-08-11  3080.669922
2670 2020-08-12  3162.239990
2671 2020-08-13  3161.020020
2672 2020-08-14  3148.020020
2673 2020-08-17  3182.409912
2674 2020-08-18  3312.489990
2675 2020-08-19  3260.479980
2676 2020-08-20  3297.370117
2677 2020-08-21  3284.719971
2678 2020-08-24  3307.459961
2679 2020-08-25  3346.489990
2680 2020-08-26  3441.850098
2681 2020-08-27  3400.000000
2682 2020-08-28  3401.800049
2683 2020-08-31  3450.959961
2684 2020-09-01  3499.120117
2685 2020-09-02  3531.449951
2686 2020-09-03  3368.000000
2687 2020-09-04  3294.620117
2688 2020-09-08  3149.840088
2689 2020-09-09  3268.610107
2690 2020-09-10  3175.110107
2691 2020-09-11  3116.219971
2692 2020-09-14  3102.969971
2693 2020-09-15  3156.129883
2694 2020-09-16  3078.100098
2695 2020-09-17  3008.729980
2696 2020-09-18  2954.909912
2697 2020-09-21  2960.469971
2698 2020-09-22  3128.989990
2699 2020-09-23  2999.860107
2700 2020-09-24  3019.790039
2701 2020-09-25  3095.129883
2702 2020-09-28  3174.050049
2703 2020-09-29  3144.879883
2704 2020-09-30  3148.729980
2705 2020-10-01  3221.260010
2706 2020-10-02  3125.000000
2707 2020-10-05  3199.199951
2708 2020-10-06  3099.959961
2709 2020-10-07  3195.689941
2710 2020-10-08  3190.550049
2711 2020-10-09  3286.649902
2712 2020-10-12  3442.929932
2713 2020-10-13  3443.629883
2714 2020-10-14  3363.709961
2715 2020-10-15  3338.649902
2716 2020-10-16  3272.709961
2717 2020-10-19  3207.209961
2718 2020-10-20  3217.010010
2719 2020-10-21  3184.939941
2720 2020-10-22  3176.399902
2721 2020-10-23  3204.399902
2722 2020-10-26  3207.040039
2723 2020-10-27  3286.330078
2724 2020-10-28  3162.780029
2725 2020-10-29  3211.010010
2726 2020-10-30  3036.149902
2727 2020-11-02  3004.479980
2728 2020-11-03  3048.409912
2729 2020-11-04  3241.159912
2730 2020-11-05  3322.000000
2731 2020-11-06  3311.370117
2732 2020-11-09  3143.739990
2733 2020-11-10  3035.020020
2734 2020-11-11  3137.389893
2735 2020-11-12  3110.280029
2736 2020-11-13  3128.810059
2737 2020-11-16  3131.060059
2738 2020-11-17  3135.659912
2739 2020-11-18  3105.459961
2740 2020-11-19  3117.020020
2741 2020-11-20  3099.399902
2742 2020-11-23  3098.389893
2743 2020-11-24  3118.060059
2744 2020-11-25  3185.070068
2745 2020-11-27  3195.340088
2746 2020-11-30  3168.040039
2747 2020-12-01  3220.080078
2748 2020-12-02  3203.530029
2749 2020-12-03  3186.729980
2750 2020-12-04  3162.580078
2751 2020-12-07  3158.000000
2752 2020-12-08  3177.290039
2753 2020-12-09  3104.199951
2754 2020-12-10  3101.489990
2755 2020-12-11  3116.419922
2756 2020-12-14  3156.969971
2757 2020-12-15  3165.120117
2758 2020-12-16  3240.959961
2759 2020-12-17  3236.080078
2760 2020-12-18  3201.649902
2761 2020-12-21  3206.179932
2762 2020-12-22  3206.520020
2763 2020-12-23  3185.270020
2764 2020-12-24  3172.689941
2765 2020-12-28  3283.959961
2766 2020-12-29  3322.000000
2767 2020-12-30  3285.850098
2768 2020-12-31  3256.929932
2769 2021-01-04  3186.629883
2770 2021-01-05  3218.510010
2771 2021-01-06  3138.379883
2772 2021-01-07  3162.159912
2773 2021-01-08  3182.699951
2774 2021-01-11  3114.209961
2775 2021-01-12  3120.830078
2776 2021-01-13  3165.889893
2777 2021-01-14  3127.469971
2778 2021-01-15  3104.250000
2779 2021-01-19  3120.760010
2780 2021-01-20  3263.379883
2781 2021-01-21  3306.989990
2782 2021-01-22  3292.229980
2783 2021-01-25  3294.000000
2784 2021-01-26  3326.129883
2785 2021-01-27  3232.580078
2786 2021-01-28  3237.620117
2787 2021-01-29  3206.199951
2788 2021-02-01  3342.879883
2789 2021-02-02  3380.000000
2790 2021-02-03  3312.530029
2791 2021-02-04  3331.000000
2792 2021-02-05  3352.149902
2793 2021-02-08  3322.939941
2794 2021-02-09  3305.000000
2795 2021-02-10  3286.580078
2796 2021-02-11  3262.129883
2797 2021-02-12  3277.709961
2798 2021-02-16  3268.949951
2799 2021-02-17  3308.639893
2800 2021-02-18  3328.229980
2801 2021-02-19  3249.899902
2802 2021-02-22  3180.739990
